ID                    ARO_Index    Gene         %identity  alignment_length  mismatches  gap_opens  q_start  q_end    s_start  s_end  evalue     bit_score
NZ_JBRDZN010000002.1  ARO:3001015  TEM-148      99.884     861               1           0          71758    72618    861      1      0.0        1585
NZ_JBRDZN010000002.1  ARO:3001041  TEM-176      99.884     861               1           0          71758    72618    861      1      0.0        1585
NZ_JBRDZN010000002.1  ARO:3001384  TEM-207      99.884     861               1           0          71758    72618    861      1      0.0        1585
NZ_JBRDZN010000002.1  ARO:3001383  TEM-206      99.884     861               1           0          71758    72618    861      1      0.0        1585
NZ_JBRDZN010000002.1  ARO:3001057  TEM-198      99.884     861               1           0          71758    72618    861      1      0.0        1585
NZ_JBRDZN010000002.1  ARO:3000904  TEM-34       99.884     861               1           0          71758    72618    861      1      0.0        1585
NZ_JBRDZN010000002.1  ARO:3007448  TEM-246      99.768     861               2           0          71758    72618    861      1      0.0        1580
NZ_JBRDZN010000002.1  ARO:3005642  CTX-M-219    99.201     876               7           0          79568    80443    876      1      0.0        1580
NZ_JBRDZN010000002.1  ARO:3005637  CTX-M-214    99.201     876               7           0          79568    80443    876      1      0.0        1580
NZ_JBRDZN010000002.1  ARO:3001387  TEM-210      99.768     861               2           0          71758    72618    861      1      0.0        1580
NZ_JBRDZN010000002.1  ARO:3000907  TEM-37       99.768     861               2           0          71758    72618    861      1      0.0        1580
NZ_JBRDZN010000002.1  ARO:3000906  TEM-36       99.768     861               2           0          71758    72618    861      1      0.0        1580
NZ_JBRDZN010000002.1  ARO:3000905  TEM-35       99.768     861               2           0          71758    72618    861      1      0.0        1580
NZ_JBRDZN010000002.1  ARO:3005261  TEM-230      99.768     861               2           0          71758    72618    861      1      0.0        1580
NZ_JBRDZN010000002.1  ARO:3005263  TEM-232      99.768     861               2           0          71758    72618    861      1      0.0        1580
NZ_JBRDZN010000002.1  ARO:3003158  TEM-220      99.768     861               2           0          71758    72618    861      1      0.0        1580
NZ_JBRDZN010000002.1  ARO:3001376  TEM-196      99.768     861               2           0          71758    72618    861      1      0.0        1580
NZ_JBRDZN010000002.1  ARO:3000926  TEM-57       99.768     861               2           0          71758    72618    861      1      0.0        1580
NZ_JBRDZN010000002.1  ARO:3001030  TEM-164      99.768     861               2           0          71758    72618    861      1      0.0        1580
NZ_JBRDZN010000002.1  ARO:3001879  CTX-M-16     99.201     876               7           0          79568    80443    876      1      0.0        1580
NZ_JBRDZN010000002.1  ARO:3001140  SHV-86       99.768     861               2           0          41613    42473    1        861    0.0        1580
NZ_JBRDZN010000002.1  ARO:3001393  TEM-216      99.768     861               2           0          71758    72618    861      1      0.0        1580
NZ_JBRDZN010000002.1  ARO:3000886  TEM-15       99.768     861               2           0          71758    72618    861      1      0.0        1580
NZ_JBRDZN010000002.1  ARO:3001004  TEM-141      99.768     861               2           0          71758    72618    861      1      0.0        1580
NZ_JBRDZN010000002.1  ARO:3000967  TEM-104      99.768     861               2           0          71758    72618    861      1      0.0        1580
NZ_JBRDZN010000002.1  ARO:3001007  TEM-144      99.768     861               2           0          71758    72618    861      1      0.0        1580
NZ_JBRDZN010000002.1  ARO:3000946  TEM-79       99.768     861               2           0          71758    72618    861      1      0.0        1580
NZ_JBRDZN010000002.1  ARO:3000898  TEM-28       99.768     861               2           0          71758    72618    861      1      0.0        1580
NZ_JBRDZN010000002.1  ARO:3001386  TEM-209      99.768     861               2           0          71758    72618    861      1      0.0        1580
NZ_JBRDZN010000002.1  ARO:3002325  KPC-15       98.980     882               9           0          32744    33625    1        882    0.0        1580
NZ_JBRDZN010000002.1  ARO:3000924  TEM-55       99.768     861               2           0          71758    72618    861      1      0.0        1580
NZ_JBRDZN010000002.1  ARO:3000882  TEM-10       99.768     861               2           0          71758    72618    861      1      0.0        1580
NZ_JBRDZN010000002.1  ARO:3001378  TEM-201      99.768     861               2           0          71758    72618    861      1      0.0        1580
NZ_JBRDZN010000002.1  ARO:3000969  TEM-106      99.768     861               2           0          71758    72618    861      1      0.0        1580
NZ_JBRDZN010000002.1  ARO:3001074  SHV-15       99.768     861               2           0          41613    42473    1        861    0.0        1580
NZ_JBRDZN010000002.1  ARO:3000984  TEM-122      99.768     861               2           0          71758    72618    861      1      0.0        1580
NZ_JBRDZN010000002.1  ARO:3001119  SHV-64       99.768     861               2           0          41613    42473    1        861    0.0        1580
NZ_JBRDZN010000002.1  ARO:3000988  TEM-126      99.768     861               2           0          71758    72618    861      1      0.0        1580
NZ_JBRDZN010000002.1  ARO:3005373  KPC-41       98.765     891               2           1          32744    33625    1        891    0.0        1578
NZ_JBRDZN010000002.1  ARO:3001351  SHV-183      99.653     864               0           1          41613    42473    1        864    0.0        1576
NZ_JBRDZN010000002.1  ARO:3005664  CTX-M-241    99.201     876               1           1          79568    80443    870      1      0.0        1574
NZ_JBRDZN010000002.1  ARO:3005272  TEM-242      99.652     861               3           0          71758    72618    861      1      0.0        1574
NZ_JBRDZN010000002.1  ARO:3005266  TEM-235      99.652     861               3           0          71758    72618    861      1      0.0        1574
NZ_JBRDZN010000002.1  ARO:3005257  TEM-226      99.652     861               3           0          71758    72618    861      1      0.0        1574
NZ_JBRDZN010000002.1  ARO:3000902  TEM-32       99.652     861               3           0          71758    72618    861      1      0.0        1574
NZ_JBRDZN010000002.1  ARO:3000877  TEM-5        99.652     861               3           0          71758    72618    861      1      0.0        1574
NZ_JBRDZN010000002.1  ARO:3005247  SHV-228      99.652     861               3           0          41613    42473    1        861    0.0        1574
NZ_JBRDZN010000002.1  ARO:3001064  SHV-5        99.652     861               3           0          41613    42473    1        861    0.0        1574
NZ_JBRDZN010000002.1  ARO:3001014  TEM-147      99.652     861               3           0          71758    72618    861      1      0.0        1574
NZ_JBRDZN010000002.1  ARO:3001124  SHV-70       99.652     861               3           0          41613    42473    1        861    0.0        1574
NZ_JBRDZN010000002.1  ARO:3001061  SHV-2A       99.652     861               3           0          41613    42473    1        861    0.0        1574
NZ_JBRDZN010000002.1  ARO:3001072  SHV-13       99.652     861               3           0          41613    42473    1        861    0.0        1574
NZ_JBRDZN010000002.1  ARO:3000910  TEM-40       99.652     861               3           0          71758    72618    861      1      0.0        1574
NZ_JBRDZN010000002.1  ARO:3001089  SHV-31       99.652     861               3           0          41613    42473    1        861    0.0        1574
NZ_JBRDZN010000002.1  ARO:3003157  TEM-219      99.652     861               3           0          71758    72618    861      1      0.0        1574
NZ_JBRDZN010000002.1  ARO:3000899  TEM-29       99.767     858               2           0          71761    72618    858      1      0.0        1574
NZ_JBRDZN010000002.1  ARO:3001029  TEM-163      99.652     861               3           0          71758    72618    861      1      0.0        1574
NZ_JBRDZN010000002.1  ARO:3001176  SHV-129      99.652     861               3           0          41613    42473    1        861    0.0        1574
NZ_JBRDZN010000002.1  ARO:3001070  SHV-11       99.652     861               3           0          41613    42473    1        861    0.0        1574
NZ_JBRDZN010000002.1  ARO:3001373  TEM-182      99.652     861               3           0          71758    72618    861      1      0.0        1574
NZ_JBRDZN010000002.1  ARO:3001024  TEM-158      99.652     861               3           0          71758    72618    861      1      0.0        1574
NZ_JBRDZN010000002.1  ARO:3000996  TEM-132      99.652     861               3           0          71758    72618    861      1      0.0        1574
NZ_JBRDZN010000002.1  ARO:3007453  TEM-244      99.535     861               4           0          71758    72618    861      1      0.0        1568
NZ_JBRDZN010000002.1  ARO:3005270  TEM-240      99.535     861               4           0          71758    72618    861      1      0.0        1568
NZ_JBRDZN010000002.1  ARO:3005269  TEM-238      99.535     861               4           0          71758    72618    861      1      0.0        1568
NZ_JBRDZN010000002.1  ARO:3005268  TEM-237      99.535     861               4           0          71758    72618    861      1      0.0        1568
NZ_JBRDZN010000002.1  ARO:3005251  SHV-213      99.535     861               4           0          41613    42473    1        861    0.0        1568
NZ_JBRDZN010000002.1  ARO:3005249  SHV-203      99.535     861               4           0          41613    42473    1        861    0.0        1568
NZ_JBRDZN010000002.1  ARO:3005248  SHV-200      99.535     861               4           0          41613    42473    1        861    0.0        1568
NZ_JBRDZN010000002.1  ARO:3001044  TEM-181      99.535     861               4           0          71758    72618    861      1      0.0        1568
NZ_JBRDZN010000002.1  ARO:3005262  TEM-231      99.535     861               4           0          71758    72618    861      1      0.0        1568
NZ_JBRDZN010000002.1  ARO:3001017  TEM-150      99.535     861               4           0          71758    72618    861      1      0.0        1568
NZ_JBRDZN010000002.1  ARO:3001167  SHV-120      99.535     861               4           0          41613    42473    1        861    0.0        1568
NZ_JBRDZN010000002.1  ARO:3001034  TEM-168      99.535     861               4           0          71758    72618    861      1      0.0        1568
NZ_JBRDZN010000002.1  ARO:3001115  SHV-60       99.535     861               4           0          41613    42473    1        861    0.0        1568
NZ_JBRDZN010000002.1  ARO:3000923  TEM-54       99.535     861               4           0          71758    72618    861      1      0.0        1568
NZ_JBRDZN010000002.1  ARO:3001022  TEM-156      99.535     861               4           0          71758    72618    861      1      0.0        1568
NZ_JBRDZN010000002.1  ARO:3000957  TEM-90       99.535     861               4           0          71758    72618    861      1      0.0        1568
NZ_JBRDZN010000002.1  ARO:3001035  TEM-169      99.650     858               3           0          71761    72618    858      1      0.0        1568
NZ_JBRDZN010000002.1  ARO:3001060  SHV-2        99.535     861               4           0          41613    42473    1        861    0.0        1568
NZ_JBRDZN010000002.1  ARO:3001059  SHV-1        99.535     861               4           0          41613    42473    1        861    0.0        1568
NZ_JBRDZN010000002.1  ARO:3000963  TEM-96       99.535     861               4           0          71758    72618    861      1      0.0        1568
NZ_JBRDZN010000002.1  ARO:3000955  TEM-88       99.535     861               4           0          71758    72618    861      1      0.0        1568
NZ_JBRDZN010000002.1  ARO:3001037  TEM-171      99.535     861               4           0          71758    72618    861      1      0.0        1568
NZ_JBRDZN010000002.1  ARO:3001356  SHV-172      99.535     861               4           0          41613    42473    1        861    0.0        1568
NZ_JBRDZN010000002.1  ARO:3000939  TEM-73       99.535     861               4           0          71758    72618    861      1      0.0        1568
NZ_JBRDZN010000002.1  ARO:3000970  TEM-107      99.535     861               4           0          71758    72618    861      1      0.0        1568
NZ_JBRDZN010000002.1  ARO:3001116  SHV-61       99.535     861               4           0          41613    42473    1        861    0.0        1568
NZ_JBRDZN010000002.1  ARO:3001045  TEM-183      99.535     861               4           0          71758    72618    861      1      0.0        1568
NZ_JBRDZN010000002.1  ARO:3000912  TEM-43       99.535     861               4           0          71758    72618    861      1      0.0        1568
NZ_JBRDZN010000002.1  ARO:3000972  TEM-109      99.535     861               4           0          71758    72618    861      1      0.0        1568
NZ_JBRDZN010000002.1  ARO:3001165  SHV-116      99.419     861               5           0          41613    42473    1        861    0.0        1563
NZ_JBRDZN010000002.1  ARO:3001164  SHV-115      99.419     861               5           0          41613    42473    1        861    0.0        1563
NZ_JBRDZN010000002.1  ARO:3005273  TEM-243      99.419     861               5           0          71758    72618    861      1      0.0        1563
NZ_JBRDZN010000002.1  ARO:3005267  TEM-236      99.419     861               5           0          71758    72618    861      1      0.0        1563
NZ_JBRDZN010000002.1  ARO:3005243  SHV-215      99.419     861               5           0          41613    42473    1        861    0.0        1563
NZ_JBRDZN010000002.1  ARO:3005239  SHV-193      99.419     861               5           0          41613    42473    1        861    0.0        1563
NZ_JBRDZN010000002.1  ARO:3005233  SHV-227      99.419     861               5           0          41613    42473    1        861    0.0        1563
NZ_JBRDZN010000002.1  ARO:3005232  SHV-199      99.419     861               5           0          41613    42473    1        861    0.0        1563
NZ_JBRDZN010000002.1  ARO:3005228  SHV-226      99.419     861               5           0          41613    42473    1        861    0.0        1563
NZ_JBRDZN010000002.1  ARO:3005223  SHV-194      99.419     861               5           0          41613    42473    1        861    0.0        1563
NZ_JBRDZN010000002.1  ARO:3001063  SHV-4        99.419     861               5           0          41613    42473    1        861    0.0        1563
NZ_JBRDZN010000002.1  ARO:3001362  SHV-179      99.419     861               5           0          41613    42473    1        861    0.0        1563
NZ_JBRDZN010000002.1  ARO:3001203  SHV-165      99.534     858               4           0          41613    42470    1        858    0.0        1563
NZ_JBRDZN010000002.1  ARO:3001361  SHV-178      99.419     861               5           0          41613    42473    1        861    0.0        1563
NZ_JBRDZN010000002.1  ARO:3001185  SHV-145      99.419     861               5           0          41613    42473    1        861    0.0        1563
NZ_JBRDZN010000002.1  ARO:3001049  TEM-189      99.419     861               5           0          71758    72618    861      1      0.0        1563
NZ_JBRDZN010000002.1  ARO:3001020  TEM-154      99.419     861               5           0          71758    72618    861      1      0.0        1563
NZ_JBRDZN010000002.1  ARO:3001336  SHV-98       99.419     861               5           0          41613    42473    1        861    0.0        1563
NZ_JBRDZN010000002.1  ARO:3000949  TEM-82       99.419     861               5           0          71758    72618    861      1      0.0        1563
NZ_JBRDZN010000002.1  ARO:3001193  SHV-154      99.534     858               4           0          41613    42470    1        858    0.0        1563
NZ_JBRDZN010000002.1  ARO:3001103  SHV-45       99.419     861               5           0          41613    42473    1        861    0.0        1563
NZ_JBRDZN010000002.1  ARO:3003154  SHV-187      99.193     867               7           0          41607    42473    1        867    0.0        1563
NZ_JBRDZN010000002.1  ARO:3000948  TEM-81       99.419     861               5           0          71758    72618    861      1      0.0        1563
NZ_JBRDZN010000002.1  ARO:3001156  SHV-107      99.419     861               5           0          41613    42473    1        861    0.0        1563
NZ_JBRDZN010000002.1  ARO:3001179  SHV-135      99.419     861               5           0          41613    42473    1        861    0.0        1563
NZ_JBRDZN010000002.1  ARO:3001084  SHV-26       99.419     861               5           0          41613    42473    1        861    0.0        1563
NZ_JBRDZN010000002.1  ARO:3001134  SHV-80       99.419     861               5           0          41613    42473    1        861    0.0        1563
NZ_JBRDZN010000002.1  ARO:3001357  SHV-173      99.419     861               5           0          41613    42473    1        861    0.0        1563
NZ_JBRDZN010000002.1  ARO:3001013  TEM-146      99.419     861               5           0          71758    72618    861      1      0.0        1563
NZ_JBRDZN010000002.1  ARO:3001128  SHV-74       99.419     861               5           0          41613    42473    1        861    0.0        1563
NZ_JBRDZN010000002.1  ARO:3001000  TEM-136      99.419     861               5           0          71758    72618    861      1      0.0        1563
NZ_JBRDZN010000002.1  ARO:3001083  SHV-25       99.419     861               5           0          41613    42473    1        861    0.0        1563
NZ_JBRDZN010000002.1  ARO:3001369  TEM-153      99.419     861               5           0          71758    72618    861      1      0.0        1563
NZ_JBRDZN010000002.1  ARO:3001200  SHV-161      99.419     861               5           0          41613    42473    1        861    0.0        1563
NZ_JBRDZN010000002.1  ARO:3000896  TEM-26       99.419     861               5           0          71758    72618    861      1      0.0        1563
NZ_JBRDZN010000002.1  ARO:3001104  SHV-46       99.419     861               5           0          41613    42473    1        861    0.0        1563
NZ_JBRDZN010000002.1  ARO:3000878  TEM-6        99.419     861               5           0          71758    72618    861      1      0.0        1563
NZ_JBRDZN010000002.1  ARO:3002319  KPC-9        99.765     852               2           0          32759    33610    1        852    0.0        1563
NZ_JBRDZN010000002.1  ARO:3001149  SHV-97       99.419     861               5           0          41613    42473    1        861    0.0        1563
NZ_JBRDZN010000002.1  ARO:3001184  SHV-142      99.419     861               5           0          41613    42473    1        861    0.0        1563
NZ_JBRDZN010000002.1  ARO:3001012  TEM-145      99.419     861               5           0          71758    72618    861      1      0.0        1563
NZ_JBRDZN010000002.1  ARO:3003152  SHV-185      99.419     861               5           0          41613    42473    1        861    0.0        1563
NZ_JBRDZN010000002.1  ARO:3001122  SHV-67       99.419     861               5           0          41613    42473    1        861    0.0        1563
NZ_JBRDZN010000002.1  ARO:3001123  SHV-69       99.419     861               5           0          41613    42473    1        861    0.0        1563
NZ_JBRDZN010000002.1  ARO:3001094  SHV-36       99.419     861               5           0          41613    42473    1        861    0.0        1563
NZ_JBRDZN010000002.1  ARO:3000975  TEM-112      99.419     861               5           0          71758    72618    861      1      0.0        1563
NZ_JBRDZN010000002.1  ARO:3001132  SHV-78       99.419     861               5           0          41613    42473    1        861    0.0        1563
NZ_JBRDZN010000002.1  ARO:3000958  TEM-91       99.419     861               5           0          71758    72618    861      1      0.0        1563
NZ_JBRDZN010000002.1  ARO:3001175  SHV-128      99.419     861               5           0          41613    42473    1        861    0.0        1563
NZ_JBRDZN010000002.1  ARO:3000979  TEM-116      99.419     861               5           0          71758    72618    861      1      0.0        1563
NZ_JBRDZN010000002.1  ARO:3001153  SHV-104      99.419     860               5           0          41614    42473    2        861    0.0        1561
NZ_JBRDZN010000002.1  ARO:3007449  KPC-97       98.328     897               0           1          32744    33625    1        897    0.0        1559
NZ_JBRDZN010000002.1  ARO:3007102  KPC-93       98.328     897               0           1          32744    33625    1        897    0.0        1559
NZ_JBRDZN010000002.1  ARO:3006140  TEM-99       99.648     853               3           0          71758    72610    861      9      0.0        1559
NZ_JBRDZN010000002.1  ARO:3001194  SHV-155      99.533     856               4           0          41613    42468    1        856    0.0        1559
NZ_JBRDZN010000002.1  ARO:3001187  SHV-148      99.533     856               4           0          41613    42468    1        856    0.0        1559
NZ_JBRDZN010000002.1  ARO:3001883  CTX-M-21     98.856     874               10          0          79570    80443    874      1      0.0        1559
NZ_JBRDZN010000002.1  ARO:3007451  TEM-247      99.303     861               6           0          71758    72618    861      1      0.0        1557
NZ_JBRDZN010000002.1  ARO:3001346  SHV-146      99.303     861               6           0          41613    42473    1        861    0.0        1557
NZ_JBRDZN010000002.1  ARO:3005256  TEM-225      99.303     861               6           0          71758    72618    861      1      0.0        1557
NZ_JBRDZN010000002.1  ARO:3001389  TEM-212      99.303     861               6           0          71758    72618    861      1      0.0        1557
NZ_JBRDZN010000002.1  ARO:3005253  SHV-202      99.077     867               8           0          41607    42473    1        867    0.0        1557
NZ_JBRDZN010000002.1  ARO:3005250  SHV-217      99.303     861               6           0          41613    42473    1        861    0.0        1557
NZ_JBRDZN010000002.1  ARO:3005242  SHV-209      99.303     861               6           0          41613    42473    1        861    0.0        1557
NZ_JBRDZN010000002.1  ARO:3005241  SHV-225      99.303     861               6           0          41613    42473    1        861    0.0        1557
NZ_JBRDZN010000002.1  ARO:3005240  SHV-224      99.303     861               6           0          41613    42473    1        861    0.0        1557
NZ_JBRDZN010000002.1  ARO:3005230  SHV-211      99.303     861               6           0          41613    42473    1        861    0.0        1557
NZ_JBRDZN010000002.1  ARO:3005225  SHV-210      99.303     861               6           0          41613    42473    1        861    0.0        1557
NZ_JBRDZN010000002.1  ARO:3005260  TEM-229      99.303     861               6           0          71758    72618    861      1      0.0        1557
NZ_JBRDZN010000002.1  ARO:3005211  SHV-201      99.303     861               6           0          41613    42473    1        861    0.0        1557
NZ_JBRDZN010000002.1  ARO:3001066  SHV-7        99.303     861               6           0          41613    42473    1        861    0.0        1557
NZ_JBRDZN010000002.1  ARO:3001345  SHV-144      99.303     861               6           0          41613    42473    1        861    0.0        1557
NZ_JBRDZN010000002.1  ARO:3001107  SHV-50       99.303     861               6           0          41613    42473    1        861    0.0        1557
NZ_JBRDZN010000002.1  ARO:3001085  SHV-27       99.303     861               6           0          41613    42473    1        861    0.0        1557
NZ_JBRDZN010000002.1  ARO:3000884  TEM-12       99.303     861               6           0          71758    72618    861      1      0.0        1557
NZ_JBRDZN010000002.1  ARO:3000890  TEM-19       99.303     861               6           0          71758    72618    861      1      0.0        1557
NZ_JBRDZN010000002.1  ARO:3000978  TEM-115      99.303     861               6           0          71758    72618    861      1      0.0        1557
NZ_JBRDZN010000002.1  ARO:3001098  SHV-40       99.303     861               6           0          41613    42473    1        861    0.0        1557
NZ_JBRDZN010000002.1  ARO:3000947  TEM-80       99.303     861               6           0          71758    72618    861      1      0.0        1557
NZ_JBRDZN010000002.1  ARO:3001056  TEM-197      99.303     861               6           0          71758    72618    861      1      0.0        1557
NZ_JBRDZN010000002.1  ARO:3001159  SHV-110      99.303     861               6           0          41613    42473    1        861    0.0        1557
NZ_JBRDZN010000002.1  ARO:3001139  SHV-85       99.303     861               6           0          41613    42473    1        861    0.0        1557
NZ_JBRDZN010000002.1  ARO:3000960  TEM-93       99.303     861               6           0          71758    72618    861      1      0.0        1557
NZ_JBRDZN010000002.1  ARO:3001146  SHV-94       99.303     861               6           0          41613    42473    1        861    0.0        1557
NZ_JBRDZN010000002.1  ARO:3001120  SHV-65       99.303     861               6           0          41613    42473    1        861    0.0        1557
NZ_JBRDZN010000002.1  ARO:3001135  SHV-81       99.303     861               6           0          41613    42473    1        861    0.0        1557
NZ_JBRDZN010000002.1  ARO:3001340  SHV-119      99.303     861               6           0          41613    42473    1        861    0.0        1557
NZ_JBRDZN010000002.1  ARO:3001158  SHV-109      99.303     861               6           0          41613    42473    1        861    0.0        1557
NZ_JBRDZN010000002.1  ARO:3001152  SHV-103      99.303     861               6           0          41613    42473    1        861    0.0        1557
NZ_JBRDZN010000002.1  ARO:3001131  SHV-77       99.303     861               6           0          41613    42473    1        861    0.0        1557
NZ_JBRDZN010000002.1  ARO:3001148  SHV-96       99.303     861               6           0          41613    42473    1        861    0.0        1557
NZ_JBRDZN010000002.1  ARO:3003153  SHV-186      99.303     861               6           0          41613    42473    1        861    0.0        1557
NZ_JBRDZN010000002.1  ARO:3001374  TEM-185      99.303     861               6           0          71758    72618    861      1      0.0        1557
NZ_JBRDZN010000002.1  ARO:3001183  SHV-141      99.303     861               6           0          41613    42473    1        861    0.0        1557
NZ_JBRDZN010000002.1  ARO:3001113  SHV-57       99.303     861               6           0          41613    42473    1        861    0.0        1557
NZ_JBRDZN010000002.1  ARO:3000982  TEM-120      99.303     861               6           0          71758    72618    861      1      0.0        1557
NZ_JBRDZN010000002.1  ARO:3001192  SHV-153      99.417     858               5           0          41613    42470    1        858    0.0        1557
NZ_JBRDZN010000002.1  ARO:3001136  SHV-82       99.303     861               6           0          41613    42473    1        861    0.0        1557
NZ_JBRDZN010000002.1  ARO:3000921  TEM-52       99.303     861               6           0          71758    72618    861      1      0.0        1557
NZ_JBRDZN010000002.1  ARO:3000951  TEM-84       99.303     861               6           0          71758    72618    861      1      0.0        1557
NZ_JBRDZN010000002.1  ARO:3001195  SHV-156      99.303     861               6           0          41613    42473    1        861    0.0        1557
NZ_JBRDZN010000002.1  ARO:3001051  TEM-191      99.303     861               6           0          71758    72618    861      1      0.0        1557
NZ_JBRDZN010000002.1  ARO:3001106  SHV-49       99.303     861               6           0          41613    42473    1        861    0.0        1557
NZ_JBRDZN010000002.1  ARO:3001177  SHV-133      99.303     861               6           0          41613    42473    1        861    0.0        1557
NZ_JBRDZN010000002.1  ARO:3000874  TEM-2        99.303     861               6           0          71758    72618    861      1      0.0        1557
NZ_JBRDZN010000002.1  ARO:3001067  SHV-8        99.303     861               6           0          41613    42473    1        861    0.0        1557
NZ_JBRDZN010000002.1  ARO:3001021  TEM-155      99.303     861               6           0          71758    72618    861      1      0.0        1557
NZ_JBRDZN010000002.1  ARO:3001350  SHV-180      99.303     861               6           0          41613    42473    1        861    0.0        1557
NZ_JBRDZN010000002.1  ARO:3001191  SHV-152      99.417     858               5           0          41613    42470    1        858    0.0        1557
NZ_JBRDZN010000002.1  ARO:3001168  SHV-121      99.303     861               6           0          41613    42473    1        861    0.0        1557
NZ_JBRDZN010000002.1  ARO:3001093  SHV-35       99.303     861               6           0          41613    42473    1        861    0.0        1557
NZ_JBRDZN010000002.1  ARO:3001141  SHV-89       99.303     861               6           0          41613    42473    1        861    0.0        1557
NZ_JBRDZN010000002.1  ARO:3001112  SHV-56       99.303     861               6           0          41613    42473    1        861    0.0        1557
NZ_JBRDZN010000002.1  ARO:3001364  SHV-182      99.303     861               6           0          41613    42473    1        861    0.0        1557
NZ_JBRDZN010000002.1  ARO:3000916  TEM-47       99.303     861               6           0          71758    72618    861      1      0.0        1557
NZ_JBRDZN010000002.1  ARO:3001133  SHV-79       99.303     861               6           0          41613    42473    1        861    0.0        1557
NZ_JBRDZN010000002.1  ARO:3001082  SHV-24       99.303     861               6           0          41613    42473    1        861    0.0        1557
NZ_JBRDZN010000002.1  ARO:3006139  TEM-98       99.531     853               4           0          71758    72610    861      9      0.0        1554
NZ_JBRDZN010000002.1  ARO:3001137  SHV-83       99.302     859               6           0          41615    42473    3        861    0.0        1554
NZ_JBRDZN010000002.1  ARO:3001341  SHV-132      99.187     861               7           0          41613    42473    1        861    0.0        1552
NZ_JBRDZN010000002.1  ARO:3005252  SHV-221      99.187     861               7           0          41613    42473    1        861    0.0        1552
NZ_JBRDZN010000002.1  ARO:3005237  SHV-1b-b     99.187     861               7           0          41613    42473    1        861    0.0        1552
NZ_JBRDZN010000002.1  ARO:3005236  SHV-207      99.187     861               7           0          41613    42473    1        861    0.0        1552
NZ_JBRDZN010000002.1  ARO:3005231  SHV-219      99.187     861               7           0          41613    42473    1        861    0.0        1552
NZ_JBRDZN010000002.1  ARO:3005229  SHV-196      99.187     861               7           0          41613    42473    1        861    0.0        1552
NZ_JBRDZN010000002.1  ARO:3005227  SHV-206      99.187     861               7           0          41613    42473    1        861    0.0        1552
NZ_JBRDZN010000002.1  ARO:3005215  SHV-216      99.187     861               7           0          41613    42473    1        861    0.0        1552
NZ_JBRDZN010000002.1  ARO:3005214  SHV-197      99.187     861               7           0          41613    42473    1        861    0.0        1552
NZ_JBRDZN010000002.1  ARO:3005264  TEM-233      99.187     861               7           0          71758    72618    861      1      0.0        1552
NZ_JBRDZN010000002.1  ARO:3001062  SHV-3        99.187     861               7           0          41613    42473    1        861    0.0        1552
NZ_JBRDZN010000002.1  ARO:3001102  SHV-44       99.187     861               7           0          41613    42473    1        861    0.0        1552
NZ_JBRDZN010000002.1  ARO:3003156  SHV-189      99.187     861               7           0          41613    42473    1        861    0.0        1552
NZ_JBRDZN010000002.1  ARO:3001198  SHV-159      99.301     858               6           0          41613    42470    1        858    0.0        1552
NZ_JBRDZN010000002.1  ARO:3000922  TEM-53       99.187     861               7           0          71758    72618    861      1      0.0        1552
NZ_JBRDZN010000002.1  ARO:3001160  SHV-111      99.187     861               7           0          41613    42473    1        861    0.0        1552
NZ_JBRDZN010000002.1  ARO:3001147  SHV-95       99.187     861               7           0          41613    42473    1        861    0.0        1552
NZ_JBRDZN010000002.1  ARO:3001138  SHV-84       99.187     861               7           0          41613    42473    1        861    0.0        1552
NZ_JBRDZN010000002.1  ARO:3001344  SHV-143      99.187     861               7           0          41613    42473    1        861    0.0        1552
NZ_JBRDZN010000002.1  ARO:3001026  TEM-160      99.187     861               7           0          71758    72618    861      1      0.0        1552
NZ_JBRDZN010000002.1  ARO:3001105  SHV-48       99.187     861               7           0          41613    42473    1        861    0.0        1552
NZ_JBRDZN010000002.1  ARO:3001118  SHV-63       99.187     861               7           0          41613    42473    1        861    0.0        1552
NZ_JBRDZN010000002.1  ARO:3001023  TEM-157      99.187     861               7           0          71758    72618    861      1      0.0        1552
NZ_JBRDZN010000002.1  ARO:3001077  SHV-19       99.187     861               7           0          41613    42473    1        861    0.0        1552
NZ_JBRDZN010000002.1  ARO:3001186  SHV-147      99.301     858               6           0          41613    42470    1        858    0.0        1552
NZ_JBRDZN010000002.1  ARO:3000914  TEM-45       99.187     861               7           0          71758    72618    861      1      0.0        1552
NZ_JBRDZN010000002.1  ARO:3001111  SHV-55       99.187     861               7           0          41613    42473    1        861    0.0        1552
NZ_JBRDZN010000002.1  ARO:3000993  TEM-129      99.187     861               7           0          71758    72618    861      1      0.0        1552
NZ_JBRDZN010000002.1  ARO:3001197  SHV-158      99.301     858               6           0          41613    42470    1        858    0.0        1552
NZ_JBRDZN010000002.1  ARO:3001145  SHV-93       99.187     861               7           0          41613    42473    1        861    0.0        1552
NZ_JBRDZN010000002.1  ARO:3001091  SHV-33       99.187     861               7           0          41613    42473    1        861    0.0        1552
NZ_JBRDZN010000002.1  ARO:3000935  TEM-68       99.187     861               7           0          71758    72618    861      1      0.0        1552
NZ_JBRDZN010000002.1  ARO:3001196  SHV-157      99.187     861               7           0          41613    42473    1        861    0.0        1552
NZ_JBRDZN010000002.1  ARO:3001189  SHV-150      99.301     858               6           0          41613    42470    1        858    0.0        1552
